Iteration 0 with T: 24
[2019-11-27 12:21] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5156.07, Accuracy = 0.07, Loss = 2.367
[2019-11-27 12:44] Train Step 2910/4000, Batch Size = 128, Examples/Sec = 7046.38, Accuracy = 0.24, Loss = 1.987
[2019-11-27 12:44] Train Step 2920/4000, Batch Size = 128, Examples/Sec = 7149.13, Accuracy = 0.20, Loss = 2.024
[2019-11-27 12:44] Train Step 2930/4000, Batch Size = 128, Examples/Sec = 7571.91, Accuracy = 0.26, Loss = 2.061
[2019-11-27 12:44] Train Step 2940/4000, Batch Size = 128, Examples/Sec = 6762.28, Accuracy = 0.20, Loss = 2.027
[2019-11-27 12:44] Train Step 2950/4000, Batch Size = 128, Examples/Sec = 6813.69, Accuracy = 0.18, Loss = 2.033
[2019-11-27 12:44] Train Step 2960/4000, Batch Size = 128, Examples/Sec = 6802.81, Accuracy = 0.21, Loss = 2.099
[2019-11-27 12:44] Train Step 2970/4000, Batch Size = 128, Examples/Sec = 7037.15, Accuracy = 0.23, Loss = 1.988
[2019-11-27 12:44] Train Step 2980/4000, Batch Size = 128, Examples/Sec = 7081.89, Accuracy = 0.19, Loss = 2.042
[2019-11-27 12:44] Train Step 2990/4000, Batch Size = 128, Examples/Sec = 7097.05, Accuracy = 0.28, Loss = 1.933
[2019-11-27 12:44] Train Step 3000/4000, Batch Size = 128, Examples/Sec = 7231.36, Accuracy = 0.17, Loss = 2.041
[2019-11-27 12:44] Train Step 3010/4000, Batch Size = 128, Examples/Sec = 7377.44, Accuracy = 0.15, Loss = 3.962
[2019-11-27 12:44] Train Step 3020/4000, Batch Size = 128, Examples/Sec = 7103.35, Accuracy = 0.08, Loss = 2.320
[2019-11-27 12:44] Train Step 3030/4000, Batch Size = 128, Examples/Sec = 6965.75, Accuracy = 0.09, Loss = 2.325
[2019-11-27 12:44] Train Step 3040/4000, Batch Size = 128, Examples/Sec = 7049.07, Accuracy = 0.12, Loss = 2.301
[2019-11-27 12:44] Train Step 3050/4000, Batch Size = 128, Examples/Sec = 7137.15, Accuracy = 0.09, Loss = 2.287
[2019-11-27 12:44] Train Step 3060/4000, Batch Size = 128, Examples/Sec = 7767.12, Accuracy = 0.12, Loss = 2.347
[2019-11-27 12:44] Train Step 3070/4000, Batch Size = 128, Examples/Sec = 6550.16, Accuracy = 0.05, Loss = 2.300
[2019-11-27 12:44] Train Step 3080/4000, Batch Size = 128, Examples/Sec = 6858.52, Accuracy = 0.10, Loss = 2.321
[2019-11-27 12:44] Train Step 3090/4000, Batch Size = 128, Examples/Sec = 6871.24, Accuracy = 0.15, Loss = 2.309
[2019-11-27 12:44] Train Step 3100/4000, Batch Size = 128, Examples/Sec = 7073.30, Accuracy = 0.12, Loss = 2.295
[2019-11-27 12:44] Train Step 3110/4000, Batch Size = 128, Examples/Sec = 8050.25, Accuracy = 0.12, Loss = 2.307
[2019-11-27 12:44] Train Step 3120/4000, Batch Size = 128, Examples/Sec = 7011.14, Accuracy = 0.09, Loss = 2.315
[2019-11-27 12:44] Train Step 3130/4000, Batch Size = 128, Examples/Sec = 7027.01, Accuracy = 0.15, Loss = 2.302
[2019-11-27 12:44] Train Step 3140/4000, Batch Size = 128, Examples/Sec = 7085.53, Accuracy = 0.09, Loss = 2.308
[2019-11-27 12:44] Train Step 3150/4000, Batch Size = 128, Examples/Sec = 6684.15, Accuracy = 0.09, Loss = 2.314
[2019-11-27 12:44] Train Step 3160/4000, Batch Size = 128, Examples/Sec = 7066.23, Accuracy = 0.12, Loss = 2.320
[2019-11-27 12:44] Train Step 3170/4000, Batch Size = 128, Examples/Sec = 7124.75, Accuracy = 0.07, Loss = 2.321
[2019-11-27 12:44] Train Step 3180/4000, Batch Size = 128, Examples/Sec = 7106.54, Accuracy = 0.07, Loss = 2.349
[2019-11-27 12:44] Train Step 3190/4000, Batch Size = 128, Examples/Sec = 6749.87, Accuracy = 0.08, Loss = 2.333
[2019-11-27 12:44] Train Step 3200/4000, Batch Size = 128, Examples/Sec = 6677.42, Accuracy = 0.07, Loss = 2.335
[2019-11-27 12:44] Train Step 3210/4000, Batch Size = 128, Examples/Sec = 6629.35, Accuracy = 0.09, Loss = 2.313
[2019-11-27 12:44] Train Step 3220/4000, Batch Size = 128, Examples/Sec = 6966.83, Accuracy = 0.12, Loss = 2.307
[2019-11-27 12:44] Train Step 3230/4000, Batch Size = 128, Examples/Sec = 6825.12, Accuracy = 0.09, Loss = 2.315
[2019-11-27 12:44] Train Step 3240/4000, Batch Size = 128, Examples/Sec = 7061.02, Accuracy = 0.06, Loss = 2.319
[2019-11-27 12:44] Train Step 3250/4000, Batch Size = 128, Examples/Sec = 7017.92, Accuracy = 0.10, Loss = 2.305
[2019-11-27 12:44] Train Step 3260/4000, Batch Size = 128, Examples/Sec = 6698.24, Accuracy = 0.12, Loss = 2.301
[2019-11-27 12:44] Train Step 3270/4000, Batch Size = 128, Examples/Sec = 6559.93, Accuracy = 0.12, Loss = 2.301
[2019-11-27 12:44] Train Step 3280/4000, Batch Size = 128, Examples/Sec = 6703.01, Accuracy = 0.14, Loss = 2.286
[2019-11-27 12:44] Train Step 3290/4000, Batch Size = 128, Examples/Sec = 6849.07, Accuracy = 0.09, Loss = 2.314
[2019-11-27 12:44] Train Step 3300/4000, Batch Size = 128, Examples/Sec = 7085.72, Accuracy = 0.08, Loss = 2.346
[2019-11-27 12:44] Train Step 3310/4000, Batch Size = 128, Examples/Sec = 7172.24, Accuracy = 0.15, Loss = 2.292
[2019-11-27 12:44] Train Step 3320/4000, Batch Size = 128, Examples/Sec = 6379.47, Accuracy = 0.10, Loss = 2.325
[2019-11-27 12:44] Train Step 3330/4000, Batch Size = 128, Examples/Sec = 7014.80, Accuracy = 0.10, Loss = 2.328
[2019-11-27 12:44] Train Step 3340/4000, Batch Size = 128, Examples/Sec = 7051.10, Accuracy = 0.12, Loss = 2.307
[2019-11-27 12:44] Train Step 3350/4000, Batch Size = 128, Examples/Sec = 7495.89, Accuracy = 0.07, Loss = 2.314
[2019-11-27 12:44] Train Step 3360/4000, Batch Size = 128, Examples/Sec = 6909.18, Accuracy = 0.07, Loss = 2.324
[2019-11-27 12:44] Train Step 3370/4000, Batch Size = 128, Examples/Sec = 6899.15, Accuracy = 0.07, Loss = 2.313
[2019-11-27 12:44] Train Step 3380/4000, Batch Size = 128, Examples/Sec = 6870.72, Accuracy = 0.09, Loss = 2.346
[2019-11-27 12:44] Train Step 3390/4000, Batch Size = 128, Examples/Sec = 6962.85, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:44] Train Step 3400/4000, Batch Size = 128, Examples/Sec = 7055.55, Accuracy = 0.12, Loss = 2.300
[2019-11-27 12:44] Train Step 3410/4000, Batch Size = 128, Examples/Sec = 7530.70, Accuracy = 0.05, Loss = 2.325
[2019-11-27 12:44] Train Step 3420/4000, Batch Size = 128, Examples/Sec = 6729.65, Accuracy = 0.13, Loss = 2.305
[2019-11-27 12:44] Train Step 3430/4000, Batch Size = 128, Examples/Sec = 7140.00, Accuracy = 0.09, Loss = 2.305
[2019-11-27 12:44] Train Step 3440/4000, Batch Size = 128, Examples/Sec = 6972.26, Accuracy = 0.08, Loss = 2.334
[2019-11-27 12:44] Train Step 3450/4000, Batch Size = 128, Examples/Sec = 7002.45, Accuracy = 0.13, Loss = 2.303
[2019-11-27 12:44] Train Step 3460/4000, Batch Size = 128, Examples/Sec = 7074.33, Accuracy = 0.09, Loss = 2.319
[2019-11-27 12:44] Train Step 3470/4000, Batch Size = 128, Examples/Sec = 7026.92, Accuracy = 0.10, Loss = 2.326
[2019-11-27 12:44] Train Step 3480/4000, Batch Size = 128, Examples/Sec = 6889.67, Accuracy = 0.13, Loss = 2.299
[2019-11-27 12:44] Train Step 3490/4000, Batch Size = 128, Examples/Sec = 6695.99, Accuracy = 0.09, Loss = 2.331
[2019-11-27 12:44] Train Step 3500/4000, Batch Size = 128, Examples/Sec = 6979.78, Accuracy = 0.08, Loss = 2.306
[2019-11-27 12:44] Train Step 3510/4000, Batch Size = 128, Examples/Sec = 7094.99, Accuracy = 0.09, Loss = 2.319
[2019-11-27 12:44] Train Step 3520/4000, Batch Size = 128, Examples/Sec = 7122.10, Accuracy = 0.12, Loss = 2.298
[2019-11-27 12:44] Train Step 3530/4000, Batch Size = 128, Examples/Sec = 6989.78, Accuracy = 0.15, Loss = 2.316
[2019-11-27 12:44] Train Step 3540/4000, Batch Size = 128, Examples/Sec = 7029.77, Accuracy = 0.09, Loss = 2.313
[2019-11-27 12:44] Train Step 3550/4000, Batch Size = 128, Examples/Sec = 7114.45, Accuracy = 0.08, Loss = 2.307
[2019-11-27 12:44] Train Step 3560/4000, Batch Size = 128, Examples/Sec = 7481.06, Accuracy = 0.09, Loss = 2.306
[2019-11-27 12:44] Train Step 3570/4000, Batch Size = 128, Examples/Sec = 6893.30, Accuracy = 0.12, Loss = 2.316
[2019-11-27 12:44] Train Step 3580/4000, Batch Size = 128, Examples/Sec = 6933.18, Accuracy = 0.09, Loss = 2.329
[2019-11-27 12:44] Train Step 3590/4000, Batch Size = 128, Examples/Sec = 6783.98, Accuracy = 0.09, Loss = 2.317
[2019-11-27 12:44] Train Step 3600/4000, Batch Size = 128, Examples/Sec = 7079.27, Accuracy = 0.12, Loss = 2.299
[2019-11-27 12:44] Train Step 3610/4000, Batch Size = 128, Examples/Sec = 7226.01, Accuracy = 0.10, Loss = 2.301
[2019-11-27 12:44] Train Step 3620/4000, Batch Size = 128, Examples/Sec = 5671.45, Accuracy = 0.12, Loss = 2.307
[2019-11-27 12:44] Train Step 3630/4000, Batch Size = 128, Examples/Sec = 6556.80, Accuracy = 0.07, Loss = 2.318
[2019-11-27 12:44] Train Step 3640/4000, Batch Size = 128, Examples/Sec = 6730.74, Accuracy = 0.09, Loss = 2.311
[2019-11-27 12:44] Train Step 3650/4000, Batch Size = 128, Examples/Sec = 6959.24, Accuracy = 0.10, Loss = 2.312
[2019-11-27 12:44] Train Step 3660/4000, Batch Size = 128, Examples/Sec = 7056.01, Accuracy = 0.14, Loss = 2.305
[2019-11-27 12:44] Train Step 3670/4000, Batch Size = 128, Examples/Sec = 7018.10, Accuracy = 0.13, Loss = 2.303
[2019-11-27 12:44] Train Step 3680/4000, Batch Size = 128, Examples/Sec = 7109.08, Accuracy = 0.12, Loss = 2.294
[2019-11-27 12:44] Train Step 3690/4000, Batch Size = 128, Examples/Sec = 7028.30, Accuracy = 0.11, Loss = 2.296
[2019-11-27 12:44] Train Step 3700/4000, Batch Size = 128, Examples/Sec = 7837.87, Accuracy = 0.08, Loss = 2.316
[2019-11-27 12:44] Train Step 3710/4000, Batch Size = 128, Examples/Sec = 7377.44, Accuracy = 0.07, Loss = 2.325
[2019-11-27 12:44] Train Step 3720/4000, Batch Size = 128, Examples/Sec = 6794.80, Accuracy = 0.12, Loss = 2.301
[2019-11-27 12:44] Train Step 3730/4000, Batch Size = 128, Examples/Sec = 7193.29, Accuracy = 0.10, Loss = 2.303
[2019-11-27 12:44] Train Step 3740/4000, Batch Size = 128, Examples/Sec = 6627.38, Accuracy = 0.10, Loss = 2.316
[2019-11-27 12:44] Train Step 3750/4000, Batch Size = 128, Examples/Sec = 6862.20, Accuracy = 0.08, Loss = 2.302
[2019-11-27 12:44] Train Step 3760/4000, Batch Size = 128, Examples/Sec = 7177.51, Accuracy = 0.07, Loss = 2.320
[2019-11-27 12:44] Train Step 3770/4000, Batch Size = 128, Examples/Sec = 7067.25, Accuracy = 0.10, Loss = 2.301
[2019-11-27 12:44] Train Step 3780/4000, Batch Size = 128, Examples/Sec = 7708.01, Accuracy = 0.09, Loss = 2.299
[2019-11-27 12:44] Train Step 3790/4000, Batch Size = 128, Examples/Sec = 7159.42, Accuracy = 0.09, Loss = 2.299
[2019-11-27 12:44] Train Step 3800/4000, Batch Size = 128, Examples/Sec = 7298.11, Accuracy = 0.08, Loss = 2.313
[2019-11-27 12:44] Train Step 3810/4000, Batch Size = 128, Examples/Sec = 6533.98, Accuracy = 0.10, Loss = 2.304
[2019-11-27 12:44] Train Step 3820/4000, Batch Size = 128, Examples/Sec = 6854.31, Accuracy = 0.10, Loss = 2.308
[2019-11-27 12:44] Train Step 3830/4000, Batch Size = 128, Examples/Sec = 6893.03, Accuracy = 0.06, Loss = 2.315
[2019-11-27 12:44] Train Step 3840/4000, Batch Size = 128, Examples/Sec = 7138.29, Accuracy = 0.09, Loss = 2.329
[2019-11-27 12:44] Train Step 3850/4000, Batch Size = 128, Examples/Sec = 7136.01, Accuracy = 0.11, Loss = 2.323
[2019-11-27 12:44] Train Step 3860/4000, Batch Size = 128, Examples/Sec = 7715.10, Accuracy = 0.12, Loss = 2.300
[2019-11-27 12:44] Train Step 3870/4000, Batch Size = 128, Examples/Sec = 6623.54, Accuracy = 0.09, Loss = 2.319
[2019-11-27 12:44] Train Step 3880/4000, Batch Size = 128, Examples/Sec = 6904.83, Accuracy = 0.10, Loss = 2.293
[2019-11-27 12:44] Train Step 3890/4000, Batch Size = 128, Examples/Sec = 7103.72, Accuracy = 0.09, Loss = 2.338
[2019-11-27 12:44] Train Step 3900/4000, Batch Size = 128, Examples/Sec = 6980.69, Accuracy = 0.12, Loss = 2.316
[2019-11-27 12:44] Train Step 3910/4000, Batch Size = 128, Examples/Sec = 6719.71, Accuracy = 0.09, Loss = 2.308
[2019-11-27 12:44] Train Step 3920/4000, Batch Size = 128, Examples/Sec = 6807.55, Accuracy = 0.09, Loss = 2.317
[2019-11-27 12:44] Train Step 3930/4000, Batch Size = 128, Examples/Sec = 6652.18, Accuracy = 0.09, Loss = 2.329
[2019-11-27 12:44] Train Step 3940/4000, Batch Size = 128, Examples/Sec = 6907.14, Accuracy = 0.09, Loss = 2.300
[2019-11-27 12:44] Train Step 3950/4000, Batch Size = 128, Examples/Sec = 7002.82, Accuracy = 0.10, Loss = 2.309
[2019-11-27 12:44] Train Step 3960/4000, Batch Size = 128, Examples/Sec = 7521.83, Accuracy = 0.12, Loss = 2.303
[2019-11-27 12:44] Train Step 3970/4000, Batch Size = 128, Examples/Sec = 7110.78, Accuracy = 0.10, Loss = 2.311
[2019-11-27 12:44] Train Step 3980/4000, Batch Size = 128, Examples/Sec = 6981.78, Accuracy = 0.08, Loss = 2.311
[2019-11-27 12:44] Train Step 3990/4000, Batch Size = 128, Examples/Sec = 6608.62, Accuracy = 0.09, Loss = 2.312
[2019-11-27 12:44] Train Step 4000/4000, Batch Size = 128, Examples/Sec = 6846.53, Accuracy = 0.09, Loss = 2.311
Iteration 3 with T: 26
[2019-11-27 12:44] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 6566.26, Accuracy = 0.11, Loss = 2.477
[2019-11-27 12:44] Train Step 0010/4000, Batch Size = 128, Examples/Sec = 7102.41, Accuracy = 0.09, Loss = 2.473
[2019-11-27 12:44] Train Step 0020/4000, Batch Size = 128, Examples/Sec = 7902.13, Accuracy = 0.07, Loss = 2.359
[2019-11-27 12:44] Train Step 0030/4000, Batch Size = 128, Examples/Sec = 7356.81, Accuracy = 0.16, Loss = 2.317
[2019-11-27 12:44] Train Step 0040/4000, Batch Size = 128, Examples/Sec = 6736.57, Accuracy = 0.09, Loss = 2.341
[2019-11-27 12:44] Train Step 0050/4000, Batch Size = 128, Examples/Sec = 6392.84, Accuracy = 0.05, Loss = 2.393
[2019-11-27 12:44] Train Step 0060/4000, Batch Size = 128, Examples/Sec = 7155.42, Accuracy = 0.09, Loss = 2.332
[2019-11-27 12:44] Train Step 0070/4000, Batch Size = 128, Examples/Sec = 6734.37, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:44] Train Step 0080/4000, Batch Size = 128, Examples/Sec = 7013.43, Accuracy = 0.07, Loss = 2.331
[2019-11-27 12:44] Train Step 0090/4000, Batch Size = 128, Examples/Sec = 6391.09, Accuracy = 0.09, Loss = 2.330
[2019-11-27 12:44] Train Step 0100/4000, Batch Size = 128, Examples/Sec = 6990.42, Accuracy = 0.08, Loss = 2.328
[2019-11-27 12:44] Train Step 0110/4000, Batch Size = 128, Examples/Sec = 6695.99, Accuracy = 0.09, Loss = 2.325
[2019-11-27 12:44] Train Step 0120/4000, Batch Size = 128, Examples/Sec = 6785.44, Accuracy = 0.05, Loss = 2.384
[2019-11-27 12:44] Train Step 0130/4000, Batch Size = 128, Examples/Sec = 6834.59, Accuracy = 0.05, Loss = 2.341
[2019-11-27 12:44] Train Step 0140/4000, Batch Size = 128, Examples/Sec = 6971.90, Accuracy = 0.10, Loss = 2.331
[2019-11-27 12:44] Train Step 0150/4000, Batch Size = 128, Examples/Sec = 6769.61, Accuracy = 0.10, Loss = 2.312
[2019-11-27 12:44] Train Step 0160/4000, Batch Size = 128, Examples/Sec = 6481.52, Accuracy = 0.08, Loss = 2.322
[2019-11-27 12:44] Train Step 0170/4000, Batch Size = 128, Examples/Sec = 6963.40, Accuracy = 0.10, Loss = 2.311
[2019-11-27 12:44] Train Step 0180/4000, Batch Size = 128, Examples/Sec = 6827.64, Accuracy = 0.07, Loss = 2.335
[2019-11-27 12:44] Train Step 0190/4000, Batch Size = 128, Examples/Sec = 7045.73, Accuracy = 0.09, Loss = 2.310
[2019-11-27 12:44] Train Step 0200/4000, Batch Size = 128, Examples/Sec = 6817.06, Accuracy = 0.12, Loss = 2.329
[2019-11-27 12:44] Train Step 0210/4000, Batch Size = 128, Examples/Sec = 6610.73, Accuracy = 0.05, Loss = 2.330
[2019-11-27 12:44] Train Step 0220/4000, Batch Size = 128, Examples/Sec = 6946.91, Accuracy = 0.09, Loss = 2.313
[2019-11-27 12:44] Train Step 0230/4000, Batch Size = 128, Examples/Sec = 7039.73, Accuracy = 0.11, Loss = 2.321
[2019-11-27 12:44] Train Step 0240/4000, Batch Size = 128, Examples/Sec = 6930.23, Accuracy = 0.11, Loss = 2.316
[2019-11-27 12:44] Train Step 0250/4000, Batch Size = 128, Examples/Sec = 6779.87, Accuracy = 0.18, Loss = 2.291
[2019-11-27 12:44] Train Step 0260/4000, Batch Size = 128, Examples/Sec = 6528.58, Accuracy = 0.10, Loss = 2.299
[2019-11-27 12:44] Train Step 0270/4000, Batch Size = 128, Examples/Sec = 6823.73, Accuracy = 0.12, Loss = 2.291
[2019-11-27 12:44] Train Step 0280/4000, Batch Size = 128, Examples/Sec = 7046.20, Accuracy = 0.09, Loss = 2.303
[2019-11-27 12:44] Train Step 0290/4000, Batch Size = 128, Examples/Sec = 6768.59, Accuracy = 0.13, Loss = 2.327
[2019-11-27 12:44] Train Step 0300/4000, Batch Size = 128, Examples/Sec = 6540.11, Accuracy = 0.11, Loss = 2.302
[2019-11-27 12:44] Train Step 0310/4000, Batch Size = 128, Examples/Sec = 6981.51, Accuracy = 0.12, Loss = 2.310
[2019-11-27 12:44] Train Step 0320/4000, Batch Size = 128, Examples/Sec = 6933.09, Accuracy = 0.09, Loss = 2.316
[2019-11-27 12:44] Train Step 0330/4000, Batch Size = 128, Examples/Sec = 6657.96, Accuracy = 0.12, Loss = 2.326
[2019-11-27 12:44] Train Step 0340/4000, Batch Size = 128, Examples/Sec = 6637.79, Accuracy = 0.05, Loss = 2.349
[2019-11-27 12:44] Train Step 0350/4000, Batch Size = 128, Examples/Sec = 7026.46, Accuracy = 0.06, Loss = 2.330
[2019-11-27 12:44] Train Step 0360/4000, Batch Size = 128, Examples/Sec = 6831.72, Accuracy = 0.09, Loss = 2.364
[2019-11-27 12:44] Train Step 0370/4000, Batch Size = 128, Examples/Sec = 6537.16, Accuracy = 0.07, Loss = 2.340
[2019-11-27 12:44] Train Step 0380/4000, Batch Size = 128, Examples/Sec = 6997.16, Accuracy = 0.07, Loss = 2.302
[2019-11-27 12:44] Train Step 0390/4000, Batch Size = 128, Examples/Sec = 7011.96, Accuracy = 0.12, Loss = 2.311
[2019-11-27 12:44] Train Step 0400/4000, Batch Size = 128, Examples/Sec = 7078.62, Accuracy = 0.12, Loss = 2.309
[2019-11-27 12:44] Train Step 0410/4000, Batch Size = 128, Examples/Sec = 6884.02, Accuracy = 0.11, Loss = 2.329
[2019-11-27 12:44] Train Step 0420/4000, Batch Size = 128, Examples/Sec = 7037.15, Accuracy = 0.03, Loss = 2.328
[2019-11-27 12:44] Train Step 0430/4000, Batch Size = 128, Examples/Sec = 6955.46, Accuracy = 0.12, Loss = 2.295
[2019-11-27 12:44] Train Step 0440/4000, Batch Size = 128, Examples/Sec = 7087.59, Accuracy = 0.11, Loss = 2.290
[2019-11-27 12:44] Train Step 0450/4000, Batch Size = 128, Examples/Sec = 7121.91, Accuracy = 0.11, Loss = 2.353
[2019-11-27 12:44] Train Step 0460/4000, Batch Size = 128, Examples/Sec = 7238.77, Accuracy = 0.11, Loss = 2.292
[2019-11-27 12:44] Train Step 0470/4000, Batch Size = 128, Examples/Sec = 7439.80, Accuracy = 0.09, Loss = 2.326
[2019-11-27 12:44] Train Step 0480/4000, Batch Size = 128, Examples/Sec = 6887.02, Accuracy = 0.11, Loss = 2.295
[2019-11-27 12:44] Train Step 0490/4000, Batch Size = 128, Examples/Sec = 6560.33, Accuracy = 0.07, Loss = 2.336
[2019-11-27 12:44] Train Step 0500/4000, Batch Size = 128, Examples/Sec = 6691.65, Accuracy = 0.12, Loss = 2.324
[2019-11-27 12:44] Train Step 0510/4000, Batch Size = 128, Examples/Sec = 6958.16, Accuracy = 0.09, Loss = 2.329
[2019-11-27 12:44] Train Step 0520/4000, Batch Size = 128, Examples/Sec = 7004.64, Accuracy = 0.12, Loss = 2.298
[2019-11-27 12:44] Train Step 0530/4000, Batch Size = 128, Examples/Sec = 7008.48, Accuracy = 0.15, Loss = 2.295
[2019-11-27 12:44] Train Step 0540/4000, Batch Size = 128, Examples/Sec = 6764.75, Accuracy = 0.08, Loss = 2.324
[2019-11-27 12:44] Train Step 0550/4000, Batch Size = 128, Examples/Sec = 6750.04, Accuracy = 0.07, Loss = 2.329
[2019-11-27 12:44] Train Step 0560/4000, Batch Size = 128, Examples/Sec = 6757.85, Accuracy = 0.08, Loss = 2.328
[2019-11-27 12:44] Train Step 0570/4000, Batch Size = 128, Examples/Sec = 7105.23, Accuracy = 0.08, Loss = 2.333
[2019-11-27 12:44] Train Step 0580/4000, Batch Size = 128, Examples/Sec = 6968.19, Accuracy = 0.08, Loss = 2.325
[2019-11-27 12:44] Train Step 0590/4000, Batch Size = 128, Examples/Sec = 6543.69, Accuracy = 0.15, Loss = 2.305
[2019-11-27 12:44] Train Step 0600/4000, Batch Size = 128, Examples/Sec = 6942.95, Accuracy = 0.07, Loss = 2.314
[2019-11-27 12:44] Train Step 0610/4000, Batch Size = 128, Examples/Sec = 7011.41, Accuracy = 0.07, Loss = 2.316
[2019-11-27 12:44] Train Step 0620/4000, Batch Size = 128, Examples/Sec = 6960.96, Accuracy = 0.12, Loss = 2.308
[2019-11-27 12:44] Train Step 0630/4000, Batch Size = 128, Examples/Sec = 6730.15, Accuracy = 0.05, Loss = 2.348
[2019-11-27 12:44] Train Step 0640/4000, Batch Size = 128, Examples/Sec = 6528.02, Accuracy = 0.09, Loss = 2.325
[2019-11-27 12:44] Train Step 0650/4000, Batch Size = 128, Examples/Sec = 6961.59, Accuracy = 0.17, Loss = 2.297
[2019-11-27 12:44] Train Step 0660/4000, Batch Size = 128, Examples/Sec = 7073.30, Accuracy = 0.08, Loss = 2.323
[2019-11-27 12:44] Train Step 0670/4000, Batch Size = 128, Examples/Sec = 6686.06, Accuracy = 0.08, Loss = 2.327
[2019-11-27 12:44] Train Step 0680/4000, Batch Size = 128, Examples/Sec = 6359.37, Accuracy = 0.09, Loss = 2.329
[2019-11-27 12:44] Train Step 0690/4000, Batch Size = 128, Examples/Sec = 7038.81, Accuracy = 0.09, Loss = 2.316
[2019-11-27 12:44] Train Step 0700/4000, Batch Size = 128, Examples/Sec = 6551.20, Accuracy = 0.13, Loss = 2.301
[2019-11-27 12:45] Train Step 0710/4000, Batch Size = 128, Examples/Sec = 6978.51, Accuracy = 0.09, Loss = 2.320
[2019-11-27 12:45] Train Step 0720/4000, Batch Size = 128, Examples/Sec = 6958.43, Accuracy = 0.12, Loss = 2.333
[2019-11-27 12:45] Train Step 0730/4000, Batch Size = 128, Examples/Sec = 6848.19, Accuracy = 0.14, Loss = 2.310
[2019-11-27 12:45] Train Step 0740/4000, Batch Size = 128, Examples/Sec = 6416.99, Accuracy = 0.09, Loss = 2.330
[2019-11-27 12:45] Train Step 0750/4000, Batch Size = 128, Examples/Sec = 7217.56, Accuracy = 0.13, Loss = 2.306
[2019-11-27 12:45] Train Step 0760/4000, Batch Size = 128, Examples/Sec = 6942.33, Accuracy = 0.12, Loss = 2.318
[2019-11-27 12:45] Train Step 0770/4000, Batch Size = 128, Examples/Sec = 6639.10, Accuracy = 0.12, Loss = 2.313
[2019-11-27 12:45] Train Step 0780/4000, Batch Size = 128, Examples/Sec = 6754.11, Accuracy = 0.13, Loss = 2.310
