Iteration 0 with T: 30
[2019-11-27 13:19] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5171.27, Accuracy = 0.10, Loss = 2.677
[2019-11-27 13:57] Train Step 2820/4000, Batch Size = 128, Examples/Sec = 7420.57, Accuracy = 0.15, Loss = 2.289
[2019-11-27 13:57] Train Step 2830/4000, Batch Size = 128, Examples/Sec = 5870.71, Accuracy = 0.07, Loss = 2.309
[2019-11-27 13:57] Train Step 2840/4000, Batch Size = 128, Examples/Sec = 7427.76, Accuracy = 0.13, Loss = 2.293
[2019-11-27 13:57] Train Step 2850/4000, Batch Size = 128, Examples/Sec = 7399.20, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:57] Train Step 2860/4000, Batch Size = 128, Examples/Sec = 7291.37, Accuracy = 0.14, Loss = 2.280
[2019-11-27 13:57] Train Step 2870/4000, Batch Size = 128, Examples/Sec = 5880.23, Accuracy = 0.16, Loss = 2.297
[2019-11-27 13:57] Train Step 2880/4000, Batch Size = 128, Examples/Sec = 7425.50, Accuracy = 0.09, Loss = 2.326
[2019-11-27 13:57] Train Step 2890/4000, Batch Size = 128, Examples/Sec = 7406.34, Accuracy = 0.09, Loss = 2.315
[2019-11-27 13:57] Train Step 2900/4000, Batch Size = 128, Examples/Sec = 6033.75, Accuracy = 0.10, Loss = 2.313
[2019-11-27 13:57] Train Step 2910/4000, Batch Size = 128, Examples/Sec = 7369.64, Accuracy = 0.11, Loss = 2.308
[2019-11-27 13:57] Train Step 2920/4000, Batch Size = 128, Examples/Sec = 7358.33, Accuracy = 0.11, Loss = 2.308
[2019-11-27 13:57] Train Step 2930/4000, Batch Size = 128, Examples/Sec = 7408.39, Accuracy = 0.09, Loss = 2.323
[2019-11-27 13:57] Train Step 2940/4000, Batch Size = 128, Examples/Sec = 5633.25, Accuracy = 0.11, Loss = 2.304
[2019-11-27 13:57] Train Step 2950/4000, Batch Size = 128, Examples/Sec = 5830.04, Accuracy = 0.06, Loss = 2.307
[2019-11-27 13:57] Train Step 2960/4000, Batch Size = 128, Examples/Sec = 7212.81, Accuracy = 0.06, Loss = 2.323
[2019-11-27 13:57] Train Step 2970/4000, Batch Size = 128, Examples/Sec = 5874.50, Accuracy = 0.16, Loss = 2.307
[2019-11-27 13:57] Train Step 2980/4000, Batch Size = 128, Examples/Sec = 5942.65, Accuracy = 0.12, Loss = 2.296
[2019-11-27 13:57] Train Step 2990/4000, Batch Size = 128, Examples/Sec = 7394.41, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:57] Train Step 3000/4000, Batch Size = 128, Examples/Sec = 5924.88, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:57] Train Step 3010/4000, Batch Size = 128, Examples/Sec = 7380.07, Accuracy = 0.15, Loss = 2.294
[2019-11-27 13:57] Train Step 3020/4000, Batch Size = 128, Examples/Sec = 7417.70, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:57] Train Step 3030/4000, Batch Size = 128, Examples/Sec = 7443.41, Accuracy = 0.13, Loss = 2.299
[2019-11-27 13:57] Train Step 3040/4000, Batch Size = 128, Examples/Sec = 5962.19, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:57] Train Step 3050/4000, Batch Size = 128, Examples/Sec = 5978.65, Accuracy = 0.12, Loss = 2.292
[2019-11-27 13:57] Train Step 3060/4000, Batch Size = 128, Examples/Sec = 7431.25, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:57] Train Step 3070/4000, Batch Size = 128, Examples/Sec = 5858.09, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:57] Train Step 3080/4000, Batch Size = 128, Examples/Sec = 5616.57, Accuracy = 0.09, Loss = 2.294
[2019-11-27 13:57] Train Step 3090/4000, Batch Size = 128, Examples/Sec = 7338.41, Accuracy = 0.07, Loss = 2.312
[2019-11-27 13:57] Train Step 3100/4000, Batch Size = 128, Examples/Sec = 7325.20, Accuracy = 0.08, Loss = 2.307
[2019-11-27 13:57] Train Step 3110/4000, Batch Size = 128, Examples/Sec = 7412.68, Accuracy = 0.11, Loss = 2.302
[2019-11-27 13:57] Train Step 3120/4000, Batch Size = 128, Examples/Sec = 7373.49, Accuracy = 0.09, Loss = 2.315
[2019-11-27 13:57] Train Step 3130/4000, Batch Size = 128, Examples/Sec = 7362.26, Accuracy = 0.12, Loss = 2.306
[2019-11-27 13:57] Train Step 3140/4000, Batch Size = 128, Examples/Sec = 5962.05, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:57] Train Step 3150/4000, Batch Size = 128, Examples/Sec = 7393.90, Accuracy = 0.12, Loss = 2.321
[2019-11-27 13:57] Train Step 3160/4000, Batch Size = 128, Examples/Sec = 7444.44, Accuracy = 0.14, Loss = 2.294
[2019-11-27 13:57] Train Step 3170/4000, Batch Size = 128, Examples/Sec = 7294.64, Accuracy = 0.08, Loss = 2.297
[2019-11-27 13:57] Train Step 3180/4000, Batch Size = 128, Examples/Sec = 7451.47, Accuracy = 0.09, Loss = 2.322
[2019-11-27 13:57] Train Step 3190/4000, Batch Size = 128, Examples/Sec = 6065.79, Accuracy = 0.15, Loss = 2.298
[2019-11-27 13:57] Train Step 3200/4000, Batch Size = 128, Examples/Sec = 6216.88, Accuracy = 0.09, Loss = 2.292
[2019-11-27 13:57] Train Step 3210/4000, Batch Size = 128, Examples/Sec = 6063.94, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:57] Train Step 3220/4000, Batch Size = 128, Examples/Sec = 7518.99, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:57] Train Step 3230/4000, Batch Size = 128, Examples/Sec = 6096.37, Accuracy = 0.09, Loss = 2.347
[2019-11-27 13:57] Train Step 3240/4000, Batch Size = 128, Examples/Sec = 5959.27, Accuracy = 0.11, Loss = 2.311
[2019-11-27 13:57] Train Step 3250/4000, Batch Size = 128, Examples/Sec = 7785.14, Accuracy = 0.12, Loss = 2.307
[2019-11-27 13:57] Train Step 3260/4000, Batch Size = 128, Examples/Sec = 7758.03, Accuracy = 0.06, Loss = 2.304
[2019-11-27 13:57] Train Step 3270/4000, Batch Size = 128, Examples/Sec = 6160.66, Accuracy = 0.07, Loss = 2.308
[2019-11-27 13:57] Train Step 3280/4000, Batch Size = 128, Examples/Sec = 5935.16, Accuracy = 0.05, Loss = 2.333
[2019-11-27 13:57] Train Step 3290/4000, Batch Size = 128, Examples/Sec = 6228.85, Accuracy = 0.07, Loss = 2.321
[2019-11-27 13:57] Train Step 3300/4000, Batch Size = 128, Examples/Sec = 6169.65, Accuracy = 0.09, Loss = 2.325
[2019-11-27 13:57] Train Step 3310/4000, Batch Size = 128, Examples/Sec = 6183.94, Accuracy = 0.12, Loss = 2.313
[2019-11-27 13:57] Train Step 3320/4000, Batch Size = 128, Examples/Sec = 7734.67, Accuracy = 0.08, Loss = 2.307
[2019-11-27 13:57] Train Step 3330/4000, Batch Size = 128, Examples/Sec = 7760.27, Accuracy = 0.13, Loss = 2.307
[2019-11-27 13:57] Train Step 3340/4000, Batch Size = 128, Examples/Sec = 5954.45, Accuracy = 0.13, Loss = 2.317
[2019-11-27 13:57] Train Step 3350/4000, Batch Size = 128, Examples/Sec = 7674.30, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:57] Train Step 3360/4000, Batch Size = 128, Examples/Sec = 7752.42, Accuracy = 0.13, Loss = 2.318
[2019-11-27 13:57] Train Step 3370/4000, Batch Size = 128, Examples/Sec = 6266.80, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:57] Train Step 3380/4000, Batch Size = 128, Examples/Sec = 6248.42, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:57] Train Step 3390/4000, Batch Size = 128, Examples/Sec = 6137.21, Accuracy = 0.10, Loss = 2.316
[2019-11-27 13:57] Train Step 3400/4000, Batch Size = 128, Examples/Sec = 7730.55, Accuracy = 0.09, Loss = 2.314
[2019-11-27 13:57] Train Step 3410/4000, Batch Size = 128, Examples/Sec = 6153.81, Accuracy = 0.08, Loss = 2.310
[2019-11-27 13:57] Train Step 3420/4000, Batch Size = 128, Examples/Sec = 5874.18, Accuracy = 0.12, Loss = 2.315
[2019-11-27 13:57] Train Step 3430/4000, Batch Size = 128, Examples/Sec = 6242.90, Accuracy = 0.07, Loss = 2.323
[2019-11-27 13:57] Train Step 3440/4000, Batch Size = 128, Examples/Sec = 5931.62, Accuracy = 0.16, Loss = 2.284
[2019-11-27 13:57] Train Step 3450/4000, Batch Size = 128, Examples/Sec = 6064.35, Accuracy = 0.06, Loss = 2.320
[2019-11-27 13:57] Train Step 3460/4000, Batch Size = 128, Examples/Sec = 5948.05, Accuracy = 0.05, Loss = 2.322
[2019-11-27 13:57] Train Step 3470/4000, Batch Size = 128, Examples/Sec = 7748.62, Accuracy = 0.12, Loss = 2.317
[2019-11-27 13:57] Train Step 3480/4000, Batch Size = 128, Examples/Sec = 7730.88, Accuracy = 0.10, Loss = 2.299
[2019-11-27 13:57] Train Step 3490/4000, Batch Size = 128, Examples/Sec = 7780.29, Accuracy = 0.17, Loss = 2.327
[2019-11-27 13:57] Train Step 3500/4000, Batch Size = 128, Examples/Sec = 6010.65, Accuracy = 0.10, Loss = 2.305
[2019-11-27 13:57] Train Step 3510/4000, Batch Size = 128, Examples/Sec = 7763.30, Accuracy = 0.10, Loss = 2.314
[2019-11-27 13:57] Train Step 3520/4000, Batch Size = 128, Examples/Sec = 7734.11, Accuracy = 0.10, Loss = 2.299
[2019-11-27 13:57] Train Step 3530/4000, Batch Size = 128, Examples/Sec = 6258.91, Accuracy = 0.13, Loss = 2.298
[2019-11-27 13:57] Train Step 3540/4000, Batch Size = 128, Examples/Sec = 7766.56, Accuracy = 0.07, Loss = 2.301
[2019-11-27 13:57] Train Step 3550/4000, Batch Size = 128, Examples/Sec = 6063.73, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:57] Train Step 3560/4000, Batch Size = 128, Examples/Sec = 6259.79, Accuracy = 0.12, Loss = 2.295
[2019-11-27 13:57] Train Step 3570/4000, Batch Size = 128, Examples/Sec = 6216.59, Accuracy = 0.14, Loss = 2.280
[2019-11-27 13:57] Train Step 3580/4000, Batch Size = 128, Examples/Sec = 5870.71, Accuracy = 0.13, Loss = 2.319
[2019-11-27 13:57] Train Step 3590/4000, Batch Size = 128, Examples/Sec = 5902.60, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:57] Train Step 3600/4000, Batch Size = 128, Examples/Sec = 5910.92, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:57] Train Step 3610/4000, Batch Size = 128, Examples/Sec = 7753.66, Accuracy = 0.05, Loss = 2.304
[2019-11-27 13:57] Train Step 3620/4000, Batch Size = 128, Examples/Sec = 6010.04, Accuracy = 0.09, Loss = 2.321
[2019-11-27 13:57] Train Step 3630/4000, Batch Size = 128, Examples/Sec = 7758.59, Accuracy = 0.17, Loss = 2.302
[2019-11-27 13:57] Train Step 3640/4000, Batch Size = 128, Examples/Sec = 6010.92, Accuracy = 0.05, Loss = 2.320
[2019-11-27 13:57] Train Step 3650/4000, Batch Size = 128, Examples/Sec = 7750.30, Accuracy = 0.09, Loss = 2.333
[2019-11-27 13:57] Train Step 3660/4000, Batch Size = 128, Examples/Sec = 5836.76, Accuracy = 0.12, Loss = 2.310
[2019-11-27 13:57] Train Step 3670/4000, Batch Size = 128, Examples/Sec = 7730.21, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:57] Train Step 3680/4000, Batch Size = 128, Examples/Sec = 7721.21, Accuracy = 0.11, Loss = 2.315
[2019-11-27 13:57] Train Step 3690/4000, Batch Size = 128, Examples/Sec = 6130.62, Accuracy = 0.06, Loss = 2.321
[2019-11-27 13:57] Train Step 3700/4000, Batch Size = 128, Examples/Sec = 6122.16, Accuracy = 0.09, Loss = 2.314
[2019-11-27 13:57] Train Step 3710/4000, Batch Size = 128, Examples/Sec = 5816.21, Accuracy = 0.12, Loss = 2.319
[2019-11-27 13:57] Train Step 3720/4000, Batch Size = 128, Examples/Sec = 7721.32, Accuracy = 0.09, Loss = 2.300
[2019-11-27 13:57] Train Step 3730/4000, Batch Size = 128, Examples/Sec = 7779.05, Accuracy = 0.09, Loss = 2.310
[2019-11-27 13:57] Train Step 3740/4000, Batch Size = 128, Examples/Sec = 7503.02, Accuracy = 0.09, Loss = 2.321
[2019-11-27 13:57] Train Step 3750/4000, Batch Size = 128, Examples/Sec = 6006.01, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:57] Train Step 3760/4000, Batch Size = 128, Examples/Sec = 7743.03, Accuracy = 0.08, Loss = 2.316
[2019-11-27 13:57] Train Step 3770/4000, Batch Size = 128, Examples/Sec = 6200.51, Accuracy = 0.07, Loss = 2.317
[2019-11-27 13:57] Train Step 3780/4000, Batch Size = 128, Examples/Sec = 5866.16, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:57] Train Step 3790/4000, Batch Size = 128, Examples/Sec = 7765.21, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:57] Train Step 3800/4000, Batch Size = 128, Examples/Sec = 7750.52, Accuracy = 0.08, Loss = 2.307
[2019-11-27 13:57] Train Step 3810/4000, Batch Size = 128, Examples/Sec = 6123.56, Accuracy = 0.13, Loss = 2.294
[2019-11-27 13:57] Train Step 3820/4000, Batch Size = 128, Examples/Sec = 7756.34, Accuracy = 0.10, Loss = 2.320
[2019-11-27 13:57] Train Step 3830/4000, Batch Size = 128, Examples/Sec = 5753.69, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:57] Train Step 3840/4000, Batch Size = 128, Examples/Sec = 7751.31, Accuracy = 0.05, Loss = 2.313
[2019-11-27 13:58] Train Step 3850/4000, Batch Size = 128, Examples/Sec = 7764.53, Accuracy = 0.07, Loss = 2.315
[2019-11-27 13:58] Train Step 3860/4000, Batch Size = 128, Examples/Sec = 5808.28, Accuracy = 0.11, Loss = 2.306
[2019-11-27 13:58] Train Step 3870/4000, Batch Size = 128, Examples/Sec = 7756.68, Accuracy = 0.11, Loss = 2.300
[2019-11-27 13:58] Train Step 3880/4000, Batch Size = 128, Examples/Sec = 6194.43, Accuracy = 0.08, Loss = 2.303
[2019-11-27 13:58] Train Step 3890/4000, Batch Size = 128, Examples/Sec = 6083.59, Accuracy = 0.12, Loss = 2.322
[2019-11-27 13:58] Train Step 3900/4000, Batch Size = 128, Examples/Sec = 7766.11, Accuracy = 0.09, Loss = 2.315
[2019-11-27 13:58] Train Step 3910/4000, Batch Size = 128, Examples/Sec = 6073.96, Accuracy = 0.16, Loss = 2.304
[2019-11-27 13:58] Train Step 3920/4000, Batch Size = 128, Examples/Sec = 7755.90, Accuracy = 0.09, Loss = 2.317
[2019-11-27 13:58] Train Step 3930/4000, Batch Size = 128, Examples/Sec = 6301.60, Accuracy = 0.09, Loss = 2.300
[2019-11-27 13:58] Train Step 3940/4000, Batch Size = 128, Examples/Sec = 7740.13, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:58] Train Step 3950/4000, Batch Size = 128, Examples/Sec = 5390.16, Accuracy = 0.08, Loss = 2.318
[2019-11-27 13:58] Train Step 3960/4000, Batch Size = 128, Examples/Sec = 7739.57, Accuracy = 0.16, Loss = 2.290
[2019-11-27 13:58] Train Step 3970/4000, Batch Size = 128, Examples/Sec = 6094.23, Accuracy = 0.15, Loss = 2.312
[2019-11-27 13:58] Train Step 3980/4000, Batch Size = 128, Examples/Sec = 6597.41, Accuracy = 0.11, Loss = 2.311
[2019-11-27 13:58] Train Step 3990/4000, Batch Size = 128, Examples/Sec = 6168.59, Accuracy = 0.12, Loss = 2.322
[2019-11-27 13:58] Train Step 4000/4000, Batch Size = 128, Examples/Sec = 5341.41, Accuracy = 0.05, Loss = 2.333
Iteration 3 with T: 33
[2019-11-27 13:58] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5513.66, Accuracy = 0.08, Loss = 2.844
[2019-11-27 13:58] Train Step 0010/4000, Batch Size = 128, Examples/Sec = 5807.53, Accuracy = 0.09, Loss = 2.395
[2019-11-27 13:58] Train Step 0020/4000, Batch Size = 128, Examples/Sec = 7757.24, Accuracy = 0.08, Loss = 2.335
[2019-11-27 13:58] Train Step 0030/4000, Batch Size = 128, Examples/Sec = 7715.21, Accuracy = 0.08, Loss = 2.337
[2019-11-27 13:58] Train Step 0040/4000, Batch Size = 128, Examples/Sec = 7714.88, Accuracy = 0.14, Loss = 2.315
[2019-11-27 13:58] Train Step 0050/4000, Batch Size = 128, Examples/Sec = 7735.22, Accuracy = 0.11, Loss = 2.328
[2019-11-27 13:58] Train Step 0060/4000, Batch Size = 128, Examples/Sec = 7741.58, Accuracy = 0.09, Loss = 2.363
[2019-11-27 13:58] Train Step 0070/4000, Batch Size = 128, Examples/Sec = 7723.09, Accuracy = 0.09, Loss = 2.341
[2019-11-27 13:58] Train Step 0080/4000, Batch Size = 128, Examples/Sec = 7730.32, Accuracy = 0.12, Loss = 2.299
[2019-11-27 13:58] Train Step 0090/4000, Batch Size = 128, Examples/Sec = 7737.01, Accuracy = 0.08, Loss = 2.340
[2019-11-27 13:58] Train Step 0100/4000, Batch Size = 128, Examples/Sec = 6086.97, Accuracy = 0.10, Loss = 2.337
[2019-11-27 13:58] Train Step 0110/4000, Batch Size = 128, Examples/Sec = 5827.95, Accuracy = 0.07, Loss = 2.321
[2019-11-27 13:58] Train Step 0120/4000, Batch Size = 128, Examples/Sec = 7747.17, Accuracy = 0.09, Loss = 2.328
[2019-11-27 13:58] Train Step 0130/4000, Batch Size = 128, Examples/Sec = 6025.69, Accuracy = 0.14, Loss = 2.310
[2019-11-27 13:58] Train Step 0140/4000, Batch Size = 128, Examples/Sec = 7723.65, Accuracy = 0.09, Loss = 2.323
[2019-11-27 13:58] Train Step 0150/4000, Batch Size = 128, Examples/Sec = 7733.66, Accuracy = 0.07, Loss = 2.325
[2019-11-27 13:58] Train Step 0160/4000, Batch Size = 128, Examples/Sec = 6118.68, Accuracy = 0.11, Loss = 2.309
[2019-11-27 13:58] Train Step 0170/4000, Batch Size = 128, Examples/Sec = 6143.95, Accuracy = 0.06, Loss = 2.331
[2019-11-27 13:58] Train Step 0180/4000, Batch Size = 128, Examples/Sec = 6171.28, Accuracy = 0.10, Loss = 2.332
[2019-11-27 13:58] Train Step 0190/4000, Batch Size = 128, Examples/Sec = 7772.18, Accuracy = 0.15, Loss = 2.301
[2019-11-27 13:58] Train Step 0200/4000, Batch Size = 128, Examples/Sec = 7748.28, Accuracy = 0.15, Loss = 2.306
[2019-11-27 13:58] Train Step 0210/4000, Batch Size = 128, Examples/Sec = 7718.65, Accuracy = 0.16, Loss = 2.304
[2019-11-27 13:58] Train Step 0220/4000, Batch Size = 128, Examples/Sec = 7715.55, Accuracy = 0.08, Loss = 2.352
[2019-11-27 13:58] Train Step 0230/4000, Batch Size = 128, Examples/Sec = 5918.15, Accuracy = 0.12, Loss = 2.317
[2019-11-27 13:58] Train Step 0240/4000, Batch Size = 128, Examples/Sec = 7718.21, Accuracy = 0.14, Loss = 2.319
[2019-11-27 13:58] Train Step 0250/4000, Batch Size = 128, Examples/Sec = 7724.76, Accuracy = 0.10, Loss = 2.349
[2019-11-27 13:58] Train Step 0260/4000, Batch Size = 128, Examples/Sec = 6088.77, Accuracy = 0.14, Loss = 2.325
[2019-11-27 13:58] Train Step 0270/4000, Batch Size = 128, Examples/Sec = 7736.34, Accuracy = 0.06, Loss = 2.337
[2019-11-27 13:58] Train Step 0280/4000, Batch Size = 128, Examples/Sec = 6162.50, Accuracy = 0.12, Loss = 2.338
[2019-11-27 13:58] Train Step 0290/4000, Batch Size = 128, Examples/Sec = 6036.39, Accuracy = 0.07, Loss = 2.319
[2019-11-27 13:58] Train Step 0300/4000, Batch Size = 128, Examples/Sec = 7728.88, Accuracy = 0.12, Loss = 2.318
[2019-11-27 13:58] Train Step 0310/4000, Batch Size = 128, Examples/Sec = 7736.90, Accuracy = 0.09, Loss = 2.328
[2019-11-27 13:58] Train Step 0320/4000, Batch Size = 128, Examples/Sec = 7724.09, Accuracy = 0.13, Loss = 2.286
[2019-11-27 13:58] Train Step 0330/4000, Batch Size = 128, Examples/Sec = 5892.10, Accuracy = 0.10, Loss = 2.336
[2019-11-27 13:58] Train Step 0340/4000, Batch Size = 128, Examples/Sec = 5957.02, Accuracy = 0.09, Loss = 2.329
[2019-11-27 13:58] Train Step 0350/4000, Batch Size = 128, Examples/Sec = 7742.14, Accuracy = 0.07, Loss = 2.355
[2019-11-27 13:58] Train Step 0360/4000, Batch Size = 128, Examples/Sec = 7743.93, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:58] Train Step 0370/4000, Batch Size = 128, Examples/Sec = 7725.43, Accuracy = 0.08, Loss = 2.332
[2019-11-27 13:58] Train Step 0380/4000, Batch Size = 128, Examples/Sec = 7731.88, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:58] Train Step 0390/4000, Batch Size = 128, Examples/Sec = 6159.18, Accuracy = 0.15, Loss = 2.313
[2019-11-27 13:58] Train Step 0400/4000, Batch Size = 128, Examples/Sec = 7705.91, Accuracy = 0.08, Loss = 2.300
[2019-11-27 13:58] Train Step 0410/4000, Batch Size = 128, Examples/Sec = 7732.88, Accuracy = 0.12, Loss = 2.306
[2019-11-27 13:58] Train Step 0420/4000, Batch Size = 128, Examples/Sec = 6206.53, Accuracy = 0.10, Loss = 2.300
[2019-11-27 13:58] Train Step 0430/4000, Batch Size = 128, Examples/Sec = 7736.78, Accuracy = 0.08, Loss = 2.385
[2019-11-27 13:58] Train Step 0440/4000, Batch Size = 128, Examples/Sec = 7757.91, Accuracy = 0.13, Loss = 2.281
[2019-11-27 13:58] Train Step 0450/4000, Batch Size = 128, Examples/Sec = 7742.70, Accuracy = 0.09, Loss = 2.329
[2019-11-27 13:58] Train Step 0460/4000, Batch Size = 128, Examples/Sec = 6134.83, Accuracy = 0.11, Loss = 2.313
[2019-11-27 13:58] Train Step 0470/4000, Batch Size = 128, Examples/Sec = 7707.02, Accuracy = 0.09, Loss = 2.324
[2019-11-27 13:58] Train Step 0480/4000, Batch Size = 128, Examples/Sec = 5975.19, Accuracy = 0.09, Loss = 2.342
[2019-11-27 13:58] Train Step 0490/4000, Batch Size = 128, Examples/Sec = 7755.67, Accuracy = 0.09, Loss = 2.332
[2019-11-27 13:58] Train Step 0500/4000, Batch Size = 128, Examples/Sec = 7726.21, Accuracy = 0.09, Loss = 2.330
[2019-11-27 13:58] Train Step 0510/4000, Batch Size = 128, Examples/Sec = 7738.12, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:58] Train Step 0520/4000, Batch Size = 128, Examples/Sec = 5942.06, Accuracy = 0.13, Loss = 2.309
[2019-11-27 13:58] Train Step 0530/4000, Batch Size = 128, Examples/Sec = 7766.56, Accuracy = 0.07, Loss = 2.356
[2019-11-27 13:58] Train Step 0540/4000, Batch Size = 128, Examples/Sec = 5795.93, Accuracy = 0.07, Loss = 2.325
[2019-11-27 13:58] Train Step 0550/4000, Batch Size = 128, Examples/Sec = 7713.33, Accuracy = 0.05, Loss = 2.351
[2019-11-27 13:58] Train Step 0560/4000, Batch Size = 128, Examples/Sec = 7700.39, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:58] Train Step 0570/4000, Batch Size = 128, Examples/Sec = 4705.64, Accuracy = 0.12, Loss = 2.313
[2019-11-27 13:58] Train Step 0580/4000, Batch Size = 128, Examples/Sec = 5849.29, Accuracy = 0.05, Loss = 2.338
[2019-11-27 13:58] Train Step 0590/4000, Batch Size = 128, Examples/Sec = 7763.52, Accuracy = 0.10, Loss = 2.315
[2019-11-27 13:58] Train Step 0600/4000, Batch Size = 128, Examples/Sec = 5812.37, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:58] Train Step 0610/4000, Batch Size = 128, Examples/Sec = 7769.70, Accuracy = 0.10, Loss = 2.310
[2019-11-27 13:58] Train Step 0620/4000, Batch Size = 128, Examples/Sec = 7711.45, Accuracy = 0.08, Loss = 2.312
[2019-11-27 13:58] Train Step 0630/4000, Batch Size = 128, Examples/Sec = 5941.93, Accuracy = 0.06, Loss = 2.346
[2019-11-27 13:58] Train Step 0640/4000, Batch Size = 128, Examples/Sec = 7741.69, Accuracy = 0.12, Loss = 2.307
[2019-11-27 13:58] Train Step 0650/4000, Batch Size = 128, Examples/Sec = 7726.87, Accuracy = 0.09, Loss = 2.311
[2019-11-27 13:58] Train Step 0660/4000, Batch Size = 128, Examples/Sec = 6192.14, Accuracy = 0.14, Loss = 2.311
[2019-11-27 13:58] Train Step 0670/4000, Batch Size = 128, Examples/Sec = 7683.85, Accuracy = 0.12, Loss = 2.306
[2019-11-27 13:58] Train Step 0680/4000, Batch Size = 128, Examples/Sec = 6146.20, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:58] Train Step 0690/4000, Batch Size = 128, Examples/Sec = 7717.10, Accuracy = 0.09, Loss = 2.313
